age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
40.4,6475.0,250.0,1,0,3458.25,200.0,never-taker
42.0,3194.0,274.0,0,0,2075.7,200.0,never-taker
44.4,1360.0,198.0,0,0,1423.21,200.0,never-taker
48.1,6146.0,102.0,0,0,2588.9,200.0,never-taker
42.2,1060.0,252.0,0,0,748.83,699.9999999999999,complier
42.0,1840.0,124.0,1,0,1428.67,200.0,never-taker
47.6,2864.0,182.0,0,0,2085.68,200.0,never-taker
37.3,6806.0,13.0,0,0,3393.99,200.0,never-taker
46.0,9378.0,5.0,1,0,3950.36,200.00000000000045,never-taker
46.0,5253.0,36.0,1,0,3224.67,200.0,never-taker
44.6,1627.0,118.0,1,0,1709.59,200.0,never-taker
39.5,2139.0,110.0,0,0,680.83,200.0,never-taker
44.5,1669.0,214.0,1,0,1577.92,200.0,never-taker
44.4,8836.0,550.0,0,0,4558.54,700.0,complier
49.0,2877.0,267.0,1,0,1954.23,200.0,never-taker
41.3,4304.0,214.0,1,0,2167.91,200.0,never-taker
44.7,1149.0,244.0,0,0,1329.73,200.0,never-taker
37.6,2773.0,365.0,1,1,2181.87,700.0,complier
43.0,3304.0,21.0,1,0,1365.26,200.0,never-taker
41.9,3166.0,747.0,0,0,1275.75,700.0,complier
39.6,2245.0,428.0,1,1,2803.18,700.0,complier
40.7,604.0,302.0,0,0,838.1,699.9999999999999,complier
49.7,1116.0,329.0,1,0,1464.25,200.0,never-taker
44.0,3250.0,0.0,1,0,1434.22,200.0,never-taker
42.5,11958.0,7.0,1,0,5059.13,200.0,never-taker
37.6,6281.0,230.0,0,0,3185.9,200.0,never-taker
40.0,2350.0,124.0,1,0,2041.15,200.0,never-taker
43.3,1163.0,125.0,1,0,1100.83,200.0,never-taker
42.9,1173.0,504.0,0,0,1563.47,700.0000000000002,complier
47.9,13890.0,268.0,1,0,6326.34,200.0,never-taker
42.1,6525.0,401.0,0,0,3719.73,699.9999999999995,complier
41.4,612.0,393.0,1,1,1136.2,700.0,complier
41.9,4652.0,470.0,0,0,3087.51,700.0,complier
42.4,4733.0,117.0,0,0,2293.24,200.0,never-taker
41.8,11777.0,228.0,0,0,4923.62,700.0,complier
42.7,5224.0,391.0,1,1,4052.98,700.0,complier
44.6,3514.0,428.0,0,0,1622.1,700.0,complier
47.2,6847.0,431.0,0,0,3645.3,700.0,complier
40.4,3922.0,149.0,1,0,2181.33,200.0,never-taker
36.7,5932.0,184.0,1,0,2747.77,200.0,never-taker
44.5,4400.0,56.0,1,0,2890.82,200.0,never-taker
48.3,13582.0,47.0,0,0,5793.74,200.0,never-taker
41.7,1308.0,149.0,0,0,1363.39,200.0,never-taker
44.7,1270.0,163.0,0,0,1284.48,200.0,never-taker
39.1,9179.0,445.0,1,1,5422.56,700.0,complier
42.8,1318.0,69.0,0,0,1111.98,200.0,never-taker
40.2,1067.0,115.0,1,0,1086.54,200.0,never-taker
40.7,2223.0,629.0,0,0,1328.39,700.0,complier
39.6,9112.0,429.0,1,1,4818.73,700.0,complier
40.4,11887.0,251.0,0,0,4961.05,700.0,complier
40.5,1705.0,171.0,0,0,1814.49,200.0,never-taker
42.7,930.0,345.0,0,0,1486.93,200.0,never-taker
42.5,6867.0,56.0,1,0,3666.07,200.0,never-taker
45.9,12381.0,349.0,0,0,5979.8,200.0,never-taker
41.6,509.0,129.0,0,0,1049.79,200.0,never-taker
38.2,1895.0,1.0,0,0,1132.53,200.0,never-taker
41.1,792.0,7.0,1,0,376.39,200.0,never-taker
37.6,5767.0,187.0,1,0,2982.14,200.0,never-taker
46.0,5062.0,435.0,1,1,3012.61,700.0,complier
46.3,2821.0,485.0,0,0,1991.43,700.0000000000002,complier
36.8,4417.0,319.0,0,0,2703.28,700.0,complier
36.8,666.0,452.0,1,1,1603.6799999999998,699.9999999999999,complier
46.7,2372.0,385.0,1,1,2263.2799999999997,699.9999999999998,complier
40.3,1427.0,99.0,1,0,636.61,200.0,never-taker
42.3,1495.0,618.0,0,0,1576.54,700.0,complier
33.4,4275.0,298.0,1,1,3261.53,700.0,complier
47.0,1587.0,807.0,1,1,1826.32,700.0,complier
49.2,7138.0,495.0,1,1,4195.5,700.0,complier
43.3,1430.0,4.0,0,0,1210.86,200.0,never-taker
38.1,1634.0,89.0,1,0,864.47,200.0,never-taker
48.6,840.0,26.0,1,0,720.97,200.0,never-taker
42.6,673.0,242.0,0,0,614.55,200.0,never-taker
41.0,8838.0,63.0,1,0,4297.64,200.0,never-taker
50.1,10299.0,297.0,0,0,5345.56,200.0,never-taker
38.3,3675.0,37.0,1,0,1788.66,200.0,never-taker
44.6,6468.0,620.0,0,0,3373.42,700.0,complier
37.2,1077.0,5.0,1,0,1048.23,200.0,never-taker
45.1,4201.0,231.0,0,0,2664.38,200.0,never-taker
39.8,4276.0,295.0,1,1,2729.2799999999997,699.9999999999998,complier
37.1,3927.0,455.0,1,1,3214.51,700.0,complier
50.1,4366.0,3.0,1,0,1763.83,200.0,never-taker
42.4,853.0,402.0,1,1,1479.3400000000001,700.0000000000001,complier
38.2,4605.0,218.0,0,0,2088.93,700.0,complier
35.9,3001.0,77.0,1,0,1306.62,200.0,never-taker
39.0,11648.0,3.0,0,0,5240.95,200.0,never-taker
46.6,1326.0,372.0,0,0,1321.11,700.0,complier
41.6,5204.0,530.0,1,1,3378.79,700.0,complier
37.6,6516.0,263.0,0,0,3471.74,200.0,never-taker
48.2,1002.0,75.0,1,0,1022.19,200.0,never-taker
37.9,3532.0,8.0,1,0,2222.19,200.0,never-taker
41.7,1560.0,118.0,1,0,715.16,200.0,never-taker
43.8,8511.0,227.0,1,0,4403.29,200.0,never-taker
41.5,973.0,11.0,1,0,1164.87,200.0,never-taker
42.8,4002.0,559.0,1,1,2747.17,700.0,complier
32.9,1502.0,421.0,0,0,944.92,700.0000000000001,complier
30.3,857.0,119.0,1,0,589.56,200.0,never-taker
43.6,852.0,38.0,0,0,519.97,200.0,never-taker
37.3,1322.0,182.0,1,0,1144.04,200.0,never-taker
45.2,2653.0,205.0,0,0,1941.8,200.00000000000023,never-taker
38.1,5167.0,43.0,1,0,2016.56,200.0,never-taker
35.7,1012.0,207.0,1,1,1625.54,700.0,complier
41.4,1113.0,564.0,1,1,1660.37,699.9999999999999,complier
40.3,3812.0,352.0,0,0,2533.55,700.0,complier
41.9,931.0,240.0,0,0,981.14,699.9999999999999,complier
48.1,2111.0,336.0,0,0,1705.56,700.0,complier
38.9,15403.0,561.0,0,0,6636.22,700.0,complier
40.9,2669.0,547.0,0,0,1851.42,700.0,complier
46.1,2669.0,395.0,1,1,2427.7,699.9999999999998,complier
40.3,2890.0,89.0,0,0,2349.81,200.0,never-taker
37.9,1669.0,258.0,1,1,1830.31,700.0,complier
42.7,4351.0,89.0,0,0,2369.77,200.0,never-taker
44.3,2502.0,331.0,0,0,1928.74,199.99999999999977,never-taker
32.3,3163.0,61.0,1,0,2344.98,200.0,never-taker
39.1,2347.0,373.0,0,0,1022.55,700.0,complier
44.3,13441.0,241.0,0,0,6342.88,700.0,complier
43.9,504.0,517.0,0,0,1203.48,700.0,complier
43.5,3118.0,101.0,0,0,1560.0,200.0,never-taker
41.4,7812.0,587.0,0,0,3400.78,700.0000000000005,complier
36.8,3745.0,146.0,0,0,2504.86,200.0,never-taker
41.2,2344.0,12.0,1,0,1270.13,200.0,never-taker
48.6,1073.0,58.0,0,0,1493.43,200.0,never-taker
45.5,4744.0,25.0,1,0,2156.34,200.0,never-taker
33.9,1710.0,105.0,0,0,1998.32,199.99999999999977,never-taker
38.0,1451.0,74.0,1,0,1550.51,200.0,never-taker
37.9,8355.0,221.0,0,0,3675.62,700.0,complier
45.5,13022.0,271.0,0,0,6035.83,200.0,never-taker
44.9,1685.0,27.0,0,0,1230.63,200.0,never-taker
49.1,4399.0,349.0,1,1,2939.45,700.0,complier
47.0,7133.0,278.0,0,0,3183.88,700.0,complier
37.3,1660.0,563.0,0,0,927.98,700.0,complier
42.2,6403.0,219.0,0,0,3093.72,200.0,never-taker
39.7,1513.0,550.0,1,1,1685.29,700.0,complier
35.6,2541.0,200.0,1,0,2144.67,200.0,never-taker
44.9,535.0,278.0,0,0,1286.12,200.0,never-taker
45.7,1398.0,292.0,0,0,1772.44,200.0,never-taker
40.5,1313.0,516.0,1,1,2631.2799999999997,699.9999999999998,complier
48.1,1853.0,21.0,0,0,1261.16,200.0,never-taker
47.2,2301.0,317.0,0,0,1275.76,700.0,complier
41.0,1414.0,104.0,0,0,1732.26,200.0,never-taker
40.5,1805.0,29.0,1,0,1474.77,200.0,never-taker
45.9,5540.0,855.0,0,0,2794.72,700.0,complier
46.3,840.0,663.0,1,1,1429.4,700.0000000000001,complier
39.8,7282.0,353.0,1,1,4453.01,700.0,complier
41.7,6185.0,35.0,1,0,3209.8,200.0,never-taker
45.6,723.0,185.0,1,0,841.32,200.0000000000001,never-taker
49.4,8266.0,186.0,0,0,4753.81,200.0,never-taker
44.3,8469.0,412.0,0,0,3806.76,700.0,complier
48.4,11206.0,425.0,0,0,5371.02,700.0,complier
44.3,759.0,138.0,1,0,687.02,200.0,never-taker
38.9,7586.0,431.0,1,1,3792.91,700.0,complier
46.3,4722.0,538.0,0,0,3137.81,700.0,complier
51.0,3617.0,33.0,1,0,1757.9,200.0,never-taker
38.3,2670.0,380.0,0,0,1342.29,700.0,complier
46.5,5084.0,358.0,1,1,3582.74,700.0,complier
37.5,1287.0,44.0,1,0,1446.57,200.0,never-taker
39.1,1999.0,141.0,1,0,1398.91,200.0,never-taker
44.5,12779.0,282.0,1,0,6176.18,200.0,never-taker
47.8,11282.0,177.0,0,0,5538.5,200.0,never-taker
43.1,6680.0,61.0,0,0,3498.34,200.0,never-taker
40.0,2525.0,98.0,0,0,1361.9,200.0,never-taker
46.4,2948.0,41.0,1,0,1601.39,200.0,never-taker
44.8,8087.0,12.0,0,0,3743.91,200.0,never-taker
43.5,16496.0,62.0,1,0,7086.07,200.0,never-taker
35.8,2753.0,784.0,0,0,2422.78,700.0,complier
42.5,1985.0,19.0,1,0,1648.78,200.0,never-taker
38.8,3717.0,463.0,0,0,1848.62,700.0,complier
35.7,3597.0,374.0,0,0,2267.42,700.0,complier
40.8,3352.0,245.0,1,0,2349.24,200.0,never-taker
49.7,3118.0,435.0,0,0,1775.19,700.0,complier
45.3,1722.0,101.0,0,0,1331.74,200.0,never-taker
42.2,7019.0,23.0,1,0,3484.94,200.0,never-taker
42.2,8852.0,419.0,0,0,3981.56,699.9999999999995,complier
41.8,2576.0,296.0,0,0,1775.88,700.0,complier
43.6,1164.0,146.0,1,0,772.87,200.0,never-taker
40.9,3301.0,134.0,1,0,2181.25,200.0,never-taker
37.7,2001.0,74.0,1,0,1491.43,200.0,never-taker
39.5,2185.0,367.0,0,0,1245.05,700.0,complier
44.5,8380.0,264.0,1,0,4738.14,200.0,never-taker
43.9,7218.0,663.0,0,0,3448.82,699.9999999999995,complier
37.7,843.0,30.0,1,0,1262.78,200.0,never-taker
41.5,3984.0,12.0,0,0,1487.36,200.0,never-taker
44.4,1304.0,274.0,1,1,1823.65,700.0,complier
38.8,1304.0,829.0,0,0,1152.26,700.0,complier
48.5,5042.0,414.0,0,0,2122.79,700.0,complier
38.4,13889.0,56.0,0,0,6415.81,200.0,never-taker
40.5,2189.0,112.0,0,0,1324.03,200.0,never-taker
48.7,4275.0,154.0,0,0,1886.88,200.0,never-taker
40.4,1818.0,206.0,1,1,2049.73,700.0,complier
36.1,4195.0,580.0,0,0,2422.35,700.0,complier
38.8,4008.0,149.0,1,0,2253.68,200.0,never-taker
39.2,3732.0,62.0,0,0,1699.24,200.0,never-taker
45.6,4352.0,309.0,0,0,1922.02,700.0,complier
43.2,2490.0,143.0,0,0,1364.25,200.0,never-taker
41.4,6107.0,311.0,0,0,3221.09,700.0,complier
41.7,1279.0,166.0,1,0,869.53,200.0,never-taker
42.7,1284.0,86.0,0,0,1223.48,200.0,never-taker
47.3,4101.0,114.0,1,0,2685.66,200.0,never-taker
40.5,664.0,146.0,0,0,1054.6,200.0,never-taker
38.9,4682.0,780.0,0,0,2171.7,700.0,complier
40.9,2121.0,375.0,1,1,2550.46,700.0,complier
40.4,1806.0,215.0,1,0,1349.47,200.0,never-taker
43.2,3479.0,75.0,1,0,1998.31,200.0,never-taker
40.5,6444.0,8.0,1,0,3123.84,200.0,never-taker
40.7,5345.0,41.0,1,0,2437.04,200.0,never-taker
39.2,6587.0,87.0,0,0,3289.3,200.0,never-taker
39.0,6898.0,204.0,1,0,3741.12,200.0,never-taker
40.1,2003.0,178.0,1,0,1421.03,200.0,never-taker
43.1,12501.0,116.0,0,0,5397.51,200.0,never-taker
44.6,783.0,447.0,1,1,1563.25,700.0,complier
43.0,9538.0,271.0,1,1,5096.02,700.0,complier
36.2,2909.0,22.0,0,0,1728.71,200.0,never-taker
46.7,2037.0,761.0,1,1,2569.76,700.0000000000002,complier
53.4,4469.0,112.0,0,0,2298.16,200.0,never-taker
40.8,2789.0,323.0,1,1,2664.8199999999997,699.9999999999998,complier
37.8,1548.0,277.0,0,0,1258.97,700.0,complier
42.9,4298.0,197.0,1,0,2673.77,200.0,never-taker
46.7,571.0,127.0,0,0,1272.72,200.0,never-taker
40.1,8544.0,124.0,0,0,4288.4,200.0,never-taker
44.9,3571.0,15.0,0,0,1908.62,200.0,never-taker
42.1,17806.0,36.0,1,0,7637.92,200.0,never-taker
47.2,1541.0,75.0,0,0,1067.71,200.0,never-taker
44.2,2486.0,398.0,0,0,1565.1,700.0,complier
43.5,6116.0,419.0,1,1,3468.32,700.0,complier
35.7,3666.0,29.0,0,0,1894.85,200.0,never-taker
40.4,625.0,120.0,1,0,1477.77,200.0,never-taker
43.4,537.0,394.0,0,0,837.35,699.9999999999999,complier
51.0,4527.0,226.0,1,0,2739.26,200.0,never-taker
45.3,3107.0,156.0,1,0,1514.41,200.0,never-taker
44.0,8727.0,29.0,1,0,3719.09,200.0,never-taker
37.5,1128.0,45.0,0,0,1414.37,200.0,never-taker
41.2,4139.0,488.0,0,0,2321.63,700.0,complier
33.8,7506.0,204.0,1,0,4023.35,200.00000000000045,never-taker
35.8,2416.0,682.0,0,0,1493.41,699.9999999999998,complier
37.8,3848.0,3.0,1,0,1791.04,200.0,never-taker
38.6,3283.0,38.0,1,0,1595.87,200.0,never-taker
40.0,6820.0,290.0,1,1,3268.58,700.0,complier
37.5,600.0,392.0,0,0,578.17,700.0000000000001,complier
42.4,8033.0,601.0,1,1,4735.469999999999,699.9999999999995,complier
37.1,6445.0,150.0,1,0,2915.28,200.0,never-taker
44.7,7149.0,63.0,0,0,3357.83,200.0,never-taker
38.7,12811.0,314.0,0,0,6190.37,200.0,never-taker
41.2,1049.0,432.0,0,0,681.54,700.0,complier
40.8,2209.0,20.0,0,0,1560.83,200.0,never-taker
38.5,2416.0,462.0,1,1,2422.5299999999997,699.9999999999998,complier
44.1,984.0,462.0,0,0,1211.79,700.0,complier
38.8,827.0,160.0,1,1,987.63,700.0,complier
43.5,4895.0,178.0,0,0,2250.42,700.0,complier
39.7,1609.0,32.0,0,0,819.12,200.0,never-taker
42.0,1997.0,265.0,0,0,991.13,700.0000000000001,complier
39.7,7674.0,373.0,1,1,4071.24,700.0,complier
48.5,2985.0,38.0,1,0,2415.42,200.0,never-taker
45.6,19427.0,718.0,1,1,8928.96,700.0,complier
52.9,2892.0,13.0,0,0,2472.77,200.0,never-taker
36.5,3780.0,465.0,1,1,2824.23,700.0,complier
49.1,5568.0,2.0,0,0,3204.54,200.0,never-taker
43.6,1777.0,90.0,1,0,1587.67,200.0,never-taker
44.5,1894.0,259.0,0,0,998.06,700.0,complier
42.0,1357.0,108.0,0,0,823.21,200.0,never-taker
42.3,15183.0,128.0,0,0,6575.79,200.0,never-taker
40.8,7308.0,130.0,0,0,3962.74,200.0,never-taker
45.8,4473.0,146.0,1,0,3084.92,200.0,never-taker
41.9,1130.0,438.0,0,0,900.84,700.0000000000001,complier
45.2,3711.0,96.0,0,0,2782.34,200.0,never-taker
43.3,512.0,360.0,1,1,1128.3899999999999,699.9999999999999,complier
49.6,6859.0,740.0,1,1,4118.0599999999995,699.9999999999995,complier
43.5,6948.0,33.0,1,0,3341.75,200.0,never-taker
46.8,11455.0,691.0,1,1,5925.14,700.0,complier
40.7,1580.0,38.0,0,0,894.39,199.9999999999999,never-taker
39.3,6920.0,50.0,0,0,2863.32,200.0,never-taker
43.3,6248.0,264.0,0,0,2815.06,200.0,never-taker
41.5,6344.0,399.0,0,0,3400.04,700.0,complier
41.5,5011.0,67.0,0,0,1543.86,200.0,never-taker
40.8,1580.0,345.0,1,1,1646.33,699.9999999999999,complier
40.3,1730.0,322.0,1,1,1936.53,700.0,complier
49.2,3304.0,40.0,0,0,1921.75,200.0,never-taker
38.8,1942.0,487.0,1,1,2062.54,700.0,complier
43.0,3030.0,129.0,1,0,1232.22,200.0,never-taker
33.6,1099.0,103.0,0,0,917.52,200.0,never-taker
45.4,8312.0,129.0,0,0,4273.47,200.0,never-taker
44.1,2128.0,252.0,1,1,2078.66,699.9999999999998,complier
46.0,11380.0,230.0,0,0,5594.35,200.0,never-taker
39.4,18259.0,185.0,1,1,8241.220000000001,700.0000000000009,complier
35.8,4072.0,250.0,0,0,2088.58,700.0,complier
40.7,3435.0,113.0,1,0,1716.51,200.0,never-taker
51.6,4254.0,421.0,1,1,2875.86,700.0,complier
41.5,745.0,293.0,1,0,1204.37,200.0,never-taker
43.5,1761.0,422.0,0,0,741.73,700.0,complier
40.9,1866.0,509.0,1,1,1860.48,700.0,complier
45.5,1545.0,10.0,1,0,1412.35,200.0,never-taker
38.0,1652.0,313.0,1,1,1259.78,700.0,complier
42.4,7628.0,23.0,1,0,3881.11,200.0,never-taker
43.1,1458.0,198.0,0,0,1801.27,200.0,never-taker
47.1,9693.0,84.0,0,0,4906.7,200.0,never-taker
48.8,11147.0,28.0,0,0,4586.48,200.0,never-taker
33.0,14369.0,11.0,1,0,6263.23,200.0,never-taker
41.0,839.0,301.0,1,1,1448.4099999999999,699.9999999999999,complier
35.9,8418.0,23.0,1,0,3937.29,200.0,never-taker
39.1,3709.0,8.0,0,0,2453.76,200.0,never-taker
44.7,4894.0,172.0,0,0,2376.84,200.0,never-taker
46.6,2068.0,33.0,1,0,1435.53,200.0,never-taker
46.9,12283.0,425.0,1,1,6687.38,700.0,complier
34.5,6406.0,392.0,0,0,3030.68,700.0,complier
36.6,1069.0,205.0,1,0,1541.18,200.0,never-taker
36.9,10194.0,228.0,1,1,4846.14,700.0,complier
38.9,6704.0,355.0,1,1,4140.5,700.0,complier
41.9,8734.0,380.0,0,0,4200.5,700.0,complier
43.9,4375.0,147.0,1,0,2096.13,200.0,never-taker
41.8,4260.0,320.0,0,0,2055.83,200.0,never-taker
40.4,1296.0,50.0,0,0,911.64,199.9999999999999,never-taker
47.0,11792.0,398.0,0,0,5668.3,700.0,complier
38.1,12847.0,545.0,1,1,6817.87,700.0,complier
40.9,939.0,717.0,1,1,1571.75,700.0,complier
37.2,10042.0,20.0,0,0,4680.84,200.0,never-taker
39.8,18493.0,99.0,0,0,8561.15,200.0,never-taker
44.5,5493.0,6.0,1,0,2558.18,200.0,never-taker
34.6,11602.0,528.0,1,1,6424.91,700.0,complier
39.3,6560.0,207.0,1,1,3492.38,700.0,complier
39.5,4645.0,613.0,1,1,3634.66,700.0,complier
40.3,15874.0,258.0,1,1,7215.03,700.0,complier
42.0,1980.0,171.0,1,0,1628.76,200.0,never-taker
40.1,2553.0,48.0,0,0,1309.87,200.0,never-taker
39.4,5943.0,191.0,0,0,2319.94,700.0,complier
41.6,4085.0,165.0,0,0,2182.18,200.0,never-taker
41.3,4916.0,409.0,0,0,2812.55,700.0,complier
35.6,1058.0,199.0,1,0,1202.29,200.0,never-taker
34.9,4794.0,428.0,0,0,2631.33,700.0,complier
39.7,7542.0,589.0,1,1,4469.43,700.0000000000005,complier
44.8,9001.0,103.0,1,0,4067.33,200.0,never-taker
41.2,1220.0,181.0,0,0,1638.66,200.0,never-taker
39.0,7019.0,459.0,1,1,3878.98,700.0,complier
45.8,5593.0,651.0,1,1,3325.37,700.0,complier
31.5,1709.0,384.0,0,0,1258.69,700.0,complier
45.0,3699.0,437.0,0,0,1711.58,700.0,complier
44.7,3311.0,591.0,1,1,3118.05,700.0,complier
46.1,2665.0,87.0,0,0,1193.59,200.0,never-taker
41.7,4428.0,244.0,1,0,2453.36,200.0,never-taker
41.1,6030.0,617.0,1,1,3588.07,700.0,complier
39.4,8187.0,252.0,0,0,3562.48,699.9999999999995,complier
47.5,2846.0,67.0,1,0,1598.91,200.0,never-taker
38.3,8811.0,209.0,0,0,4429.71,200.0,never-taker
43.9,14173.0,440.0,1,1,7413.21,700.0,complier
45.0,2119.0,20.0,0,0,1293.17,200.0,never-taker
42.9,3151.0,319.0,1,1,2720.2200000000003,700.0000000000002,complier
38.4,2487.0,190.0,1,0,1937.36,199.99999999999977,never-taker
51.9,2022.0,168.0,1,0,1813.67,200.0,never-taker
42.9,1942.0,376.0,0,0,2099.31,700.0,complier
41.4,5504.0,195.0,1,0,2770.75,200.0,never-taker
39.8,3137.0,231.0,0,0,2232.19,200.0,never-taker
38.8,2473.0,332.0,1,1,2369.6800000000003,700.0000000000002,complier
45.7,554.0,271.0,0,0,1336.79,200.0,never-taker
48.2,7863.0,11.0,0,0,3062.22,200.0,never-taker
47.5,3235.0,651.0,1,1,2958.4,700.0,complier
41.3,579.0,188.0,0,0,1390.26,200.0,never-taker
35.4,1292.0,224.0,1,1,1562.37,699.9999999999999,complier
39.8,986.0,131.0,0,0,1081.71,200.0,never-taker
44.0,4262.0,97.0,0,0,2037.49,199.99999999999977,never-taker
42.6,940.0,361.0,0,0,723.18,699.9999999999999,complier
40.5,1971.0,88.0,1,0,1473.19,200.0,never-taker
37.5,4730.0,227.0,0,0,2510.22,700.0,complier
40.3,1003.0,151.0,0,0,742.92,200.0,never-taker
45.8,1033.0,476.0,1,1,1919.23,700.0,complier
38.3,726.0,45.0,0,0,519.07,200.0,never-taker
40.2,17506.0,395.0,1,1,8335.35,700.0,complier
44.7,2962.0,371.0,0,0,1822.03,699.9999999999998,complier
37.9,1763.0,89.0,1,0,1127.09,200.0,never-taker
35.0,2869.0,91.0,0,0,1779.49,200.0,never-taker
44.1,2734.0,107.0,1,0,1246.93,200.0,never-taker
44.8,6767.0,20.0,1,0,3197.14,200.0,never-taker
42.9,9261.0,520.0,1,1,4879.91,700.0,complier
36.2,8352.0,447.0,1,1,4814.63,700.0,complier
41.5,6310.0,28.0,0,0,3580.26,200.0,never-taker
48.3,1907.0,58.0,1,0,1778.81,200.0,never-taker
36.3,4818.0,190.0,0,0,2787.04,200.0,never-taker
43.1,1525.0,100.0,1,0,917.71,200.0,never-taker
39.7,5064.0,210.0,0,0,2038.04,700.0,complier
42.8,1208.0,886.0,1,1,1640.01,700.0,complier
37.1,9014.0,418.0,1,1,4891.19,700.0,complier
35.3,3080.0,240.0,0,0,2192.28,200.0,never-taker
44.2,4845.0,117.0,0,0,2479.46,200.0,never-taker
42.5,1121.0,34.0,0,0,794.99,200.0,never-taker
42.9,12308.0,202.0,1,0,6033.12,200.0,never-taker
36.1,4580.0,11.0,0,0,2923.09,200.0,never-taker
43.7,4428.0,72.0,1,0,2627.12,200.0,never-taker
47.1,13599.0,601.0,0,0,6024.09,700.0,complier
39.8,6111.0,148.0,1,0,3343.53,200.0,never-taker
43.3,9943.0,288.0,1,1,5043.4,700.0,complier
40.0,2713.0,22.0,0,0,1604.64,200.0,never-taker
45.6,7614.0,152.0,1,0,3212.95,200.0,never-taker
38.7,3574.0,7.0,1,0,1948.39,200.00000000000023,never-taker
41.5,4021.0,221.0,1,0,2370.7,200.0,never-taker
45.4,8252.0,285.0,0,0,3915.03,700.0000000000005,complier
43.8,8382.0,52.0,1,0,4294.78,200.0,never-taker
38.2,2252.0,90.0,0,0,1707.94,200.0,never-taker
41.8,1654.0,368.0,1,1,1981.88,700.0,complier
51.5,1634.0,31.0,1,0,1550.0,200.0,never-taker
41.6,628.0,322.0,1,1,1626.3600000000001,700.0000000000001,complier
51.1,4725.0,216.0,0,0,2970.04,200.0,never-taker
40.4,5318.0,65.0,1,0,2553.13,200.0,never-taker
39.6,3773.0,171.0,1,0,2318.54,200.0,never-taker
43.3,8634.0,11.0,0,0,4142.21,200.0,never-taker
46.7,3685.0,77.0,0,0,1837.56,200.0,never-taker
38.3,7191.0,42.0,1,0,3093.7,200.0,never-taker
40.9,5720.0,343.0,1,1,2878.23,700.0,complier
49.3,972.0,125.0,0,0,1155.53,200.0,never-taker
41.0,1497.0,702.0,0,0,1322.81,700.0,complier
46.8,5002.0,54.0,1,0,2172.91,200.0,never-taker
50.3,1088.0,357.0,1,1,2146.84,700.0000000000002,complier
34.0,12292.0,722.0,1,1,5080.03,700.0,complier
42.4,8498.0,663.0,1,1,5156.59,700.0,complier
32.5,3126.0,447.0,1,1,1809.92,700.0,complier
34.7,2402.0,128.0,1,0,1776.49,200.0,never-taker
41.1,5249.0,317.0,0,0,3145.06,700.0,complier
47.0,3634.0,115.0,1,0,2273.27,200.0,never-taker
39.5,7997.0,349.0,1,1,4491.66,700.0,complier
48.0,1711.0,90.0,0,0,979.73,200.0,never-taker
41.7,13723.0,97.0,1,0,6400.07,200.0,never-taker
43.1,5336.0,530.0,0,0,1906.28,699.9999999999998,complier
42.0,1703.0,262.0,0,0,1202.2,700.0,complier
46.6,7319.0,460.0,1,1,4684.0599999999995,699.9999999999995,complier
41.7,3955.0,145.0,0,0,2758.84,200.0,never-taker
47.1,4963.0,344.0,0,0,3080.88,700.0,complier
38.5,8962.0,388.0,1,1,4946.01,700.0,complier
38.6,2829.0,372.0,0,0,2038.31,700.0,complier
41.3,5715.0,355.0,0,0,2697.25,700.0,complier
37.4,2180.0,188.0,1,0,1576.41,200.0,never-taker
37.5,9877.0,633.0,1,1,5132.45,700.0,complier
44.3,9046.0,169.0,0,0,4403.67,200.0,never-taker
42.8,12486.0,291.0,1,0,5659.52,200.0,never-taker
37.9,1491.0,25.0,0,0,1144.43,200.0,never-taker
46.7,584.0,255.0,1,1,1537.55,700.0,complier
39.7,1456.0,411.0,1,1,2195.77,700.0,complier
43.0,2523.0,209.0,1,0,1717.48,200.0,never-taker
37.3,3869.0,59.0,1,0,2269.59,200.0,never-taker
40.1,899.0,271.0,1,0,1443.55,200.0,never-taker
46.3,3477.0,76.0,0,0,1452.95,200.0,never-taker
47.1,2870.0,176.0,1,0,2204.77,200.0,never-taker
37.7,1694.0,138.0,0,0,1452.7,200.0,never-taker
40.0,2618.0,92.0,0,0,1843.16,200.0,never-taker
40.1,519.0,58.0,0,0,1245.5,200.0,never-taker
39.6,1610.0,157.0,0,0,1715.07,200.0,never-taker
45.3,2502.0,92.0,1,0,1419.42,200.0,never-taker
40.5,1065.0,441.0,0,0,1334.77,700.0,complier
47.3,2524.0,64.0,0,0,1512.32,200.0,never-taker
35.5,6431.0,227.0,0,0,2715.23,700.0,complier
43.9,832.0,276.0,1,0,926.76,200.0,never-taker
45.9,5696.0,20.0,0,0,2599.69,200.0,never-taker
38.7,11327.0,206.0,0,0,4990.61,700.0,complier
40.7,3808.0,345.0,1,1,2418.58,700.0,complier
37.4,1137.0,22.0,1,0,1199.97,200.0,never-taker
38.9,5462.0,633.0,1,1,3164.61,700.0,complier
37.9,4427.0,195.0,0,0,2176.08,200.0,never-taker
46.3,2650.0,57.0,0,0,1629.53,200.0,never-taker
38.6,3049.0,520.0,1,1,2750.86,700.0,complier
48.9,13002.0,331.0,0,0,6245.77,200.0,never-taker
46.7,9249.0,61.0,0,0,4158.17,200.0,never-taker
39.5,20634.0,17.0,1,0,8696.17,200.0,never-taker
